T01.601,上肢和下肢多处开放性损伤,,,,
T01.8,累及其他复合身体部位的开放性伤口,,,,
T01.801,身体复合部位的开放性损伤,,,,
T01.9,未特指的多处开放性伤口,,,,
T01.901,多处开放性损伤,,,,
T01.902,多处动物咬伤,,,,
T01.903,多处切割伤,,,,
T01.904,多处撕裂伤,,,,
T01.905,多处穿刺伤口,,,,
T02,累及身体多个部位的骨折,,,,
T02.0,累及头部伴有颈部的骨折,,,,
T02.001,头和颈骨折,,,,
T02.011,头和颈开放性骨折,,,,
T02.1,累及胸部伴有下背和骨盆的骨折,,,,
T02.101,躯干多发性骨折,,,,
T02.111,躯干多发性开放性骨折,,,,
T02.2,累及单上肢多个部位的骨折,,,,
T02.201,单上肢多发性骨折,,,,
T02.211,单上肢多发性开放性骨折,,,,
T02.3,累及单下肢多个部位的骨折,,,,
T02.301,单下肢多发性骨折,,,,
T02.311,单下肢多发性开放性骨折,,,,
T02.4,累及双上肢多个部位的骨折,,,,
T02.401,双上肢多发性骨折,,,,
T02.411,双上肢多发性开放性骨折,,,,
T02.5,累及双下肢多个部位的骨折,,,,
T02.501,双下肢多发性骨折,,,,
T02.511,双下肢多发性开放性骨折,,,,
T02.6,累及上肢伴有下肢多个部位的骨折,,,,
T02.601,上肢伴下肢多发性骨折,,,,
T02.611,上肢伴下肢多发性开放性骨折,,,,
T02.7,累及胸部伴有下背和骨盆及四肢的骨折,,,,
T02.701,胸伴下背和骨盆及四肢骨折,,,,
T02.711,胸伴下背和骨盆及四肢开放性骨折,,,,
T02.8,累及身体其他复合部位的骨折,,,,
T02.801,身体复合部位的骨折,,,,
T02.811,身体复合部位的开放性骨折,,,,
T02.9,未特指的多处骨折,,,,
T02.901,多发性骨折,,,,
T02.911,多发性开放性骨折,,,,
T03,累及身体多个部位的脱位、扭伤和劳损,,,,
T03.0,累及头部伴有颈部的脱位、扭伤和劳损,,,,
T03.001,头和颈脱位,,,,
T03.002,头和颈扭伤,,,,
T03.003,头和颈损伤,,,,
T03.1,累及胸部伴有下背和骨盆的脱位、扭伤和劳损,,,,
T03.101,胸伴下背及骨盆脱位,,,,
T03.102,胸伴下背及骨盆扭伤,,,,
T03.103,胸伴下背及骨盆损伤,,,,
T03.2,累及上肢多个部位的脱位、扭伤和劳损,,,,
T03.201,上肢多处脱位,,,,
T03.202,上肢多处扭伤,,,,
T03.203,上肢多处损伤,,,,
T03.3,累及下肢多个部位的脱位、扭伤和劳损,,,,
T03.301,下肢多处脱位,,,,
T03.302,下肢多处扭伤,,,,
T03.303,下肢多处损伤,,,,
T03.4,累及上肢伴有下肢多个部位的脱位、扭伤和劳损,,,,
T03.401,上肢和下肢多处脱位,,,,
T03.402,上肢和下肢多处扭伤,,,,
T03.403,上肢和下肢多处损伤,,,,
T03.8,累及身体其他复合部位的脱位、扭伤和劳损,,,,
T03.801,身体复合部位的脱位,,,,
T03.802,身体复合部位的扭伤,,,,
T03.9,"多处脱位、扭伤和劳损,未特指",,,,
T03.901,多处脱位,,,,
T03.902,多处扭伤,,,,
T04,累及身体多个部位的挤压伤,,,,
T04.0,累及头部伴有颈部的挤压伤,,,,
T04.001,头和颈挤压伤,,,,
T04.1,累及胸部伴有腹部、下背和骨盆的挤压伤,,,,
T04.101,躯干挤压伤,,,,
T04.2,累及上肢多个部位的挤压伤,,,,
T04.201,上肢多处挤压伤,,,,
T04.3,累及下肢多个部位的挤压伤,,,,
T04.301,下肢多处挤压伤,,,,
T04.4,累及上肢伴有下肢多个部位的挤压伤,,,,
T04.401,上肢和下肢多处挤压伤,,,,
T04.7,胸部伴有腹部、下背和骨盆及四肢的挤压伤,,,,
T04.701,胸伴腹和下背及骨盆四肢挤压伤,,,,
T04.8,累及身体其他复合部位的挤压伤,,,,
T04.801,身体复合部位的挤压伤,,,,
T04.9,未特指的多处挤压伤,,,,
T04.901,多处挤压伤,,,,
T05,累及身体多个部位的创伤性切断,,,,
T05.0,双手创伤性切断,,,,
T05.001,双手创伤性切断,,,,
T05.1,"一只手和另一臂的创伤性切断[任何水平,除外手]",,,,
T05.101,手和对侧臂创伤性切断,,,,
T05.2,双臂创伤性切断[任何水平],,,,
T05.201,双臂创伤性切断,,,,
T05.3,双足创伤性切断,,,,
T05.301,双足创伤性切断,,,,
T05.302,双足部分创伤性切断,,,,
T05.4,"一只足和另一小腿的创伤性切断[任何水平,除外足]",,,,
T05.401,足和对侧小腿创伤性切断,,,,
T05.5,双小腿创伤性切断[任何水平],,,,
T05.501,双小腿创伤性切断,,,,
T05.6,上肢和下肢任何组合的创伤性切断[任何水平],,,,
T05.601,上肢和下肢创伤性切断,,,,
T05.8,累及身体其他复合部位的创伤性切断,,,,
T05.801,胸部创伤性切断,,,,
T05.802,腹部创伤性切断,,,,
T05.803,身体复合部位的创伤性切断,,,,
T05.9,未特指的多处创伤性切断,,,,
T05.901,多处创伤性切断,,,,
T06,"累及身体多个部位的其他损伤,不可归类在他处者",,,,
T06.0,颅脑神经损伤伴有在颈水平的神经和脊髓损伤,,,,
T06.001,脑神经损伤伴颈神经和脊髓损伤,,,,
T06.1,累及身体其他多个部位的神经和脊髓损伤,,,,
T06.101,多处神经和脊髓损伤,,,,
T06.2,累及身体多个部位的神经损伤,,,,
T06.201,多处神经损伤,,,,
T06.3,累及身体多个部位的血管损伤,,,,
T06.301,多处血管损伤,,,,
T06.4,累及身体多个部位的肌肉和肌腱损伤,,,,
T06.401,多处肌肉和肌腱损伤,,,,
T06.5,胸内器官伴有腹内和盆腔内器官的损伤,,,,
T06.501,胸内器官伴腹内及盆腔器官开放性损伤,,,,
T06.502,胸内器官伴腹内及盆腔器官损伤,,,,
T06.8,累及身体多个部位的其他特指损伤,,,,
T06.801,身体复合部位的损伤,,,,
T07,未特指的多处损伤,,,,
T07.x,未特指的多处损伤,,,,
T07xx01,多处损伤,,,,
T08,"脊柱骨折,水平未特指",,,,
T08.x,"脊柱骨折,水平未特指",,,,
T08xx01,脊柱骨折,,,,
T08xx11,脊柱开放性骨折,,,,
T09,"脊柱和躯干的其他损伤,水平未特指",,,,
T09.0,"躯干浅表损伤,水平未特指",,,,
T09.001,躯干浅表损伤,,,,
T09.011,躯干浅表擦伤,,,,
T09.021,躯干浅表水疱,,,,
T09.031,躯干浅表昆虫咬伤,,,,
T09.041,躯干浅表异物,,,,
T09.051,躯干浅表挫伤,,,,
T09.1,"躯干开放性伤口,水平未特指",,,,
T09.101,躯干开放性损伤,,,,
T09.2,躯干未特指关节和韧带脱位、扭伤和劳损,,,,
T09.201,躯干关节和韧带脱位,,,,
T09.202,躯干关节脱位,,,,
T09.203,躯干韧带脱位,,,,
T09.204,躯干关节和韧带扭伤,,,,
T09.205,躯干关节扭伤,,,,
T09.206,躯干韧带扭伤,,,,
T09.207,躯干关节和韧带损伤,,,,
T09.208,躯干关节损伤,,,,
T09.209,躯干韧带损伤,,,,
T09.3,"脊髓损伤,水平未特指",,,,
T09.301,创伤性截瘫,,,,
T09.302,脊髓损伤,,,,
T09.303,脊髓完全损伤,,,,
T09.304,脊髓中央损伤综合征,,,,
T09.305,脊髓前索综合征,,,,
T09.306,脊髓后索综合征,,,,
T09.4,躯干未特指神经、脊神经根和神经丛的损伤,,,,
T09.401,脊神经损伤,,,,
T09.402,脊神经根损伤,,,,
T09.403,脊神经丛损伤,,,,
T09.5,躯干未特指肌肉和肌腱的损伤,,,,
T09.501,躯干肌肉和肌腱损伤,,,,
T09.502,躯干肌肉损伤,,,,
T09.503,躯干肌腱损伤,,,,
T09.6,"躯干创伤性切断,水平未特指",,,,
T09.601,躯干创伤性切断,,,,
T09.8,"躯干其他特指的损伤,水平未特指",,,,
T09.9,"躯干未特指的损伤,水平未特指",,,,
T10,"上肢骨折,水平未特指",,,,
T10.x,"上肢骨折,水平未特指",,,,
T10xx01,上肢骨折,,,,
T10xx11,上肢开放性骨折,,,,
T11,"上肢的其他损伤,水平未特指",,,,
T11.0,"上肢浅表损伤,水平未特指",,,,
T11.001,上肢浅表损伤,,,,
T11.011,上肢浅表擦伤,,,,
T11.021,上肢浅表水疱,,,,
T11.031,上肢浅表昆虫咬伤,,,,
T11.041,上肢浅表异物,,,,
T11.051,上肢浅表挫伤,,,,
T11.1,"上肢开放性伤口,水平未特指",,,,
T11.101,上肢开放性损伤,,,,
T11.102,上肢撕脱伤,,,,
T11.2,"上肢未特指关节和韧带脱位、扭伤和劳损,水平未特指",,,,
T11.201,上肢关节和韧带脱位,,,,
T11.202,上肢关节脱位,,,,
T11.203,上肢韧带脱位,,,,
T11.204,上肢关节和韧带扭伤,,,,
T11.205,上肢关节扭伤,,,,
T11.206,上肢韧带扭伤,,,,
T11.207,上肢关节和韧带损伤,,,,
T11.208,上肢关节损伤,,,,
T11.209,上肢韧带损伤,,,,
T11.3,"上肢未特指神经的损伤,水平未特指",,,,
T11.301,上肢神经损伤,,,,
T11.4,"上肢未特指血管的损伤,水平未特指",,,,
T11.401,上肢血管损伤,,,,
T11.5,"上肢未特指肌肉和肌腱的损伤,水平未特指",,,,
T11.501,上肢肌肉和肌腱损伤,,,,
T11.502,上肢肌肉损伤,,,,
T11.503,上肢肌腱损伤,,,,
T11.6,"上肢创伤性切断,水平未特指",,,,
T11.601,臂创伤性切断,,,,
T11.602,上肢创伤性切断,,,,
T11.8,"上肢其他特指的损伤,水平未特指",,,,
T11.9,"上肢未特指的损伤,水平未特指",,,,
T11.901,上肢损伤,,,,
T12,"下肢骨折,水平未特指",,,,
T12.x,"下肢骨折,水平未特指",,,,
T12xx01,下肢骨折,,,,
T12xx11,下肢开放性骨折,,,,
T13,"下肢的其他损伤,水平未特指",,,,
T13.0,"下肢浅表损伤,水平未特指",,,,
T13.001,下肢浅表损伤,,,,
T13.011,下肢浅表擦伤,,,,
T13.021,下肢浅表水疱,,,,
T13.031,下肢浅表昆虫咬伤,,,,
T13.041,下肢浅表异物,,,,
T13.051,下肢浅表挫伤,,,,
T13.1,"下肢开放性伤口,水平未特指",,,,
T13.101,下肢开放性损伤,,,,
T13.102,下肢撕裂伤,,,,
T13.103,下肢撕脱伤,,,,
T13.104,下肢剥脱伤,,,,
T13.2,"下肢未特指关节和韧带脱位、扭伤和劳损,水平未特指",,,,
T13.201,下肢关节和韧带脱位,,,,
T13.202,下肢关节脱位,,,,
T13.203,下肢韧带脱位,,,,
T13.204,下肢关节和韧带扭伤,,,,
T13.205,下肢关节扭伤,,,,
T13.206,下肢韧带扭伤,,,,
T13.207,下肢关节和韧带损伤,,,,
T13.208,下肢关节损伤,,,,
T13.209,下肢韧带损伤,,,,
T13.3,"下肢未特指神经的损伤,水平未特指",,,,
T13.301,下肢神经损伤,,,,
T13.4,"下肢未特指血管的损伤,水平未特指",,,,
T13.401,下肢血管损伤,,,,
T13.5,"下肢未特指肌肉和肌腱的损伤,水平未特指",,,,
T13.501,下肢肌肉和肌腱损伤,,,,
T13.502,下肢肌肉损伤,,,,
T13.503,下肢肌腱损伤,,,,
T13.6,"下肢创伤性切断,水平未特指",,,,
T13.601,下肢创伤性切断,,,,
T13.8,"下肢其他特指的损伤,水平未特指",,,,
T13.9,"下肢未特指的损伤,水平未特指",,,,
T14,身体未特指部位的损伤,,,,
T14.0,身体未特指部位的浅表损伤,,,,
T14.001,身体浅表损伤,,,,
T14.003,冲浪运动员结节,,,,
T14.011,身体浅表擦伤,,,,
T14.021,身体浅表水疱,,,,
T14.031,身体浅表昆虫咬伤,,,,
T14.041,身体浅表异物,,,,
T14.051,身体浅表挫伤,,,,
T14.1,身体未特指部位的开放性伤口,,,,
T14.2,身体未特指部位的骨折,,,,
T14.3,身体未特指部位的脱位、扭伤和劳损,,,,
T14.4,身体未特指部位的神经损伤,,,,
T14.5,身体未特指部位的血管损伤,,,,
T14.6,身体未特指部位的肌腱和肌肉损伤,,,,
T14.7,身体未特指部位的挤压伤和创伤性切断,,,,
T14.8,身体未特指部位的其他损伤,,,,
T14.9,未特指的损伤,,,,
T15,外眼异物,,,,
T15.0,角膜异物,,,,
T15.001,角膜异物,,,,
T15.1,结合膜囊异物,,,,
T15.101,结膜异物,,,,
T15.102,非创伤性眼睑异物,,,,
T15.8,外眼其他和多处部位内异物,,,,
T15.801,眼球异物,,,,
T15.802,泪点内异物,,,,
T15.9,外眼部位未特指的异物,,,,
T15.901,外眼异物,,,,
T16,耳内异物,,,,
T16.x,耳内异物,,,,
T16xx01,耳道异物,,,,
T16xx02,中耳异物,,,,
T16xx03,耳内异物,,,,
T17,呼吸道内异物,,,,
T17.0,鼻窦内异物,,,,
T17.001,上颌窦内异物,,,,
T17.002,筛窦内异物,,,,
T17.003,鼻窦内异物,,,,
T17.1,鼻孔内异物,,,,
T17.101,鼻内异物,,,,
T17.2,咽内异物,,,,
T17.201,鼻咽内异物,,,,
T17.202,咽内异物,,,,
T17.3,喉内异物,,,,
T17.301,喉内异物,,,,
T17.4,气管内异物,,,,
T17.401,气管内异物,,,,
T17.5,支气管内异物,,,,
T17.501,支气管内异物,,,,
T17.8,呼吸道其他和多处部位内异物,,,,
T17.801,细支气管内异物,,,,
T17.802,非创伤性肺内异物,,,,
T17.9,呼吸道未特指部位内异物,,,,
T17.901,呼吸道内异物,,,,
T18,消化道内异物,,,,
T18.0,口内异物,,,,
T18.001,口内异物,,,,
T18.002,舌内异物,,,,
T18.1,食管内异物,,,,
T18.101,食管内异物,,,,
T18.2,胃内异物,,,,
T18.201,胃内异物,,,,
T18.3,小肠内异物,,,,
T18.301,十二指肠内异物,,,,
T18.302,小肠内异物,,,,
T18.303,空肠内异物,,,,
T18.4,结肠内异物,,,,
T18.401,结肠内异物,,,,
T18.5,肛门和直肠内异物,,,,
T18.501,肛门和直肠内异物,,,,
T18.502,直肠内异物,,,,
T18.503,肛门内异物,,,,
T18.504,直肠乙状结肠连接部异物,,,,
T18.8,消化道其他和多处部位内异物,,,,
T18.9,消化道未特指部位内异物,,,,
T18.901,消化道内异物,,,,
T19,泌尿生殖道内异物,,,,
T19.0,尿道内异物,,,,
T19.001,尿道内异物,,,,
T19.1,膀胱内异物,,,,
T19.101,膀胱内异物,,,,
T19.2,外阴和阴道内异物,,,,
T19.201,外阴和阴道内异物,,,,
T19.202,外阴异物,,,,
T19.203,阴道内异物,,,,
T19.3,子宫内异物[任何部分],,,,
T19.301,子宫内异物,,,,
T19.8,泌尿生殖道其他和多处部位内异物,,,,
T19.801,输尿管内异物,,,,
T19.802,阴茎内异物,,,,
T19.803,泌尿生殖道多处异物,,,,
T19.9,泌尿生殖道未特指部位内异物,,,,
T19.901,泌尿生殖道内异物,,,,
T20,头和颈烧伤和腐蚀伤,,,,
T20.0,头和颈未特指程度的烧伤,,,,
T20.001,头和颈烧伤,,,,
T20.002,头部烧伤,,,,
T20.003,颈部烧伤,,,,
T20.004,头皮烧伤,,,,
T20.005,面部烧伤,,,,
T20.006,鼻部烧伤,,,,
T20.007,颞部烧伤,,,,
T20.008,唇部烧伤,,,,
T20.009,耳部烧伤,,,,
T20.010,眼伴头烧伤,,,,
T20.011,眼伴颈烧伤,,,,
T20.012,眼伴面烧伤,,,,
T20.1,头和颈一度烧伤,,,,
T20.101,头和颈一度烧伤,,,,
T20.102,头部一度烧伤,,,,
T20.103,颈部一度烧伤,,,,
T20.104,头皮一度烧伤,,,,
T20.105,面部一度烧伤,,,,
T20.106,鼻部一度烧伤,,,,
T20.107,颞部一度烧伤,,,,
T20.108,唇部一度烧伤,,,,
T20.109,耳部一度烧伤,,,,
T20.110,眼伴头一度烧伤,,,,
T20.111,眼伴颈一度烧伤,,,,
T20.112,眼伴面一度烧伤,,,,
T20.2,头和颈二度烧伤,,,,
T20.201,头和颈二度烧伤,,,,
T20.202,头部二度烧伤,,,,
T20.203,颈部二度烧伤,,,,
T20.204,头皮二度烧伤,,,,
T20.205,面部二度烧伤,,,,
T20.206,鼻部二度烧伤,,,,
T20.207,颞部二度烧伤,,,,
T20.208,唇部二度烧伤,,,,
T20.209,耳部二度烧伤,,,,
T20.210,眼伴头二度烧伤,,,,
T20.211,眼伴颈二度烧伤,,,,
T20.212,眼伴面二度烧伤,,,,
T20.3,头和颈三度烧伤,,,,
T20.301,头和颈三度烧伤,,,,
T20.302,头部三度烧伤,,,,
T20.303,颈部三度烧伤,,,,
T20.304,头皮三度烧伤,,,,
T20.305,面部三度烧伤,,,,
T20.306,鼻部三度烧伤,,,,
T20.307,颞部三度烧伤,,,,
T20.308,唇部三度烧伤,,,,
T20.309,耳部三度烧伤,,,,
T20.310,眼伴头三度烧伤,,,,
T20.311,眼伴颈三度烧伤,,,,
T20.312,眼伴面三度烧伤,,,,
T20.4,头和颈未特指程度的腐蚀伤,,,,
T20.401,头和颈腐蚀伤,,,,
T20.402,头部腐蚀伤,,,,
T20.403,颈部腐蚀伤,,,,
T20.404,头皮腐蚀伤,,,,
T20.405,面部腐蚀伤,,,,
T20.406,鼻部腐蚀伤,,,,
T20.407,颞部腐蚀伤,,,,
T20.408,唇部腐蚀伤,,,,
T20.409,耳部腐蚀伤,,,,
T20.410,眼伴头腐蚀伤,,,,
T20.411,眼伴颈腐蚀伤,,,,
T20.412,眼伴面腐蚀伤,,,,
T20.5,头和颈一度腐蚀伤,,,,
T20.501,头和颈一度腐蚀伤,,,,
T20.502,头部一度腐蚀伤,,,,
T20.503,颈部一度腐蚀伤,,,,
T20.504,头皮一度腐蚀伤,,,,
T20.505,面部一度腐蚀伤,,,,
T20.506,鼻部一度腐蚀伤,,,,
T20.507,颞部一度腐蚀伤,,,,
T20.508,唇部一度腐蚀伤,,,,
T20.509,耳部一度腐蚀伤,,,,
T20.510,眼伴头一度腐蚀伤,,,,
T20.511,眼伴颈一度腐蚀伤,,,,
T20.512,眼伴面一度腐蚀伤,,,,
T20.6,头和颈二度腐蚀伤,,,,
T20.601,头和颈二度腐蚀伤,,,,
T20.602,头部二度腐蚀伤,,,,
T20.603,颈部二度腐蚀伤,,,,
T20.604,头皮二度腐蚀伤,,,,
T20.605,面部二度腐蚀伤,,,,
T20.606,鼻部二度腐蚀伤,,,,
T20.607,颞部二度腐蚀伤,,,,
T20.608,唇部二度腐蚀伤,,,,
T20.609,耳部二度腐蚀伤,,,,
T20.610,眼伴头二度腐蚀伤,,,,
T20.611,眼伴颈二度腐蚀伤,,,,
T20.612,眼伴面二度腐蚀伤,,,,
T20.7,头和颈三度腐蚀伤,,,,
T20.701,头和颈三度腐蚀伤,,,,
T20.702,头部三度腐蚀伤,,,,
T20.703,颈部三度腐蚀伤,,,,
T20.704,头皮三度腐蚀伤,,,,
T20.705,面部三度腐蚀伤,,,,
T20.706,鼻部三度腐蚀伤,,,,
T20.707,颞部三度腐蚀伤,,,,
T20.708,唇部三度腐蚀伤,,,,
T20.709,耳部三度腐蚀伤,,,,
T20.710,眼伴头三度腐蚀伤,,,,
T20.711,眼伴颈三度腐蚀伤,,,,
T20.712,眼伴面三度腐蚀伤,,,,
T21,躯干烧伤和腐蚀伤,,,,
T21.0,躯干未特指程度的烧伤,,,,
T21.001,躯干烧伤,,,,
T21.011,乳房烧伤,,,,
T21.021,胸壁烧伤,,,,
T21.031,腹壁烧伤,,,,
T21.032,胁腹烧伤,,,,
T21.033,腹股沟烧伤,,,,
T21.041,臀部烧伤,,,,
T21.042,背部烧伤,,,,
T21.043,肩胛间区烧伤,,,,
T21.051,大阴唇烧伤,,,,
T21.052,小阴唇烧伤,,,,
T21.053,阴茎烧伤,,,,
T21.054,会阴烧伤,,,,
T21.055,阴囊烧伤,,,,
T21.056,睾丸烧伤,,,,
T21.057,外阴烧伤,,,,
T21.091,肛门烧伤,,,,
T21.1,躯干一度烧伤,,,,
T21.101,躯干一度烧伤,,,,
T21.111,乳房一度烧伤,,,,
T21.121,胸壁一度烧伤,,,,
T21.131,腹壁一度烧伤,,,,
T21.132,胁腹一度烧伤,,,,
T21.133,腹股沟一度烧伤,,,,
T21.141,臀部一度烧伤,,,,
T21.142,背部一度烧伤,,,,
T21.143,肩胛间区一度烧伤,,,,
T21.151,大阴唇一度烧伤,,,,
T21.152,小阴唇一度烧伤,,,,
T21.153,阴茎一度烧伤,,,,
T21.154,会阴一度烧伤,,,,
T21.155,阴囊一度烧伤,,,,
T21.156,睾丸一度烧伤,,,,
T21.157,外阴一度烧伤,,,,
T21.191,肛门一度烧伤,,,,
T21.2,躯干二度烧伤,,,,
T21.201,躯干二度烧伤,,,,
T21.211,乳房二度烧伤,,,,
T21.221,胸壁二度烧伤,,,,
T21.231,腹壁二度烧伤,,,,
T21.232,胁腹二度烧伤,,,,
T21.233,腹股沟二度烧伤,,,,
T21.241,臀部二度烧伤,,,,
T21.242,背部二度烧伤,,,,
T21.243,肩胛间区二度烧伤,,,,
T21.251,大阴唇二度烧伤,,,,
T21.252,小阴唇二度烧伤,,,,
T21.253,阴茎二度烧伤,,,,
T21.254,会阴二度烧伤,,,,
T21.255,阴囊二度烧伤,,,,
T21.256,睾丸二度烧伤,,,,
T21.257,外阴二度烧伤,,,,
T21.291,肛门二度烧伤,,,,
T21.3,躯干三度烧伤,,,,
T21.301,躯干三度烧伤,,,,
T21.311,乳房三度烧伤,,,,
T21.321,胸壁三度烧伤,,,,
T21.331,腹壁三度烧伤,,,,
T21.332,胁腹三度烧伤,,,,
T21.333,腹股沟三度烧伤,,,,
T21.341,臀部三度烧伤,,,,
T21.342,背部三度烧伤,,,,
T21.343,肩胛间区三度烧伤,,,,
T21.351,大阴唇三度烧伤,,,,
T21.352,小阴唇三度烧伤,,,,
T21.353,阴茎三度烧伤,,,,
T21.354,会阴三度烧伤,,,,
T21.355,阴囊三度烧伤,,,,
T21.356,睾丸三度烧伤,,,,
T21.357,外阴三度烧伤,,,,
T21.391,肛门三度烧伤,,,,
T21.4,躯干未特指程度的腐蚀伤,,,,
T21.401,躯干腐蚀伤,,,,
T21.411,乳房腐蚀伤,,,,
T21.421,胸壁腐蚀伤,,,,
T21.431,腹壁腐蚀伤,,,,
T21.432,胁腹腐蚀伤,,,,
T21.433,腹股沟腐蚀伤,,,,
T21.441,臀部腐蚀伤,,,,
T21.442,背部腐蚀伤,,,,
T21.443,肩胛间区腐蚀伤,,,,
T21.451,大阴唇腐蚀伤,,,,
T21.452,小阴唇腐蚀伤,,,,
T21.453,阴茎腐蚀伤,,,,
T21.454,会阴腐蚀伤,,,,
T21.455,阴囊腐蚀伤,,,,
T21.456,睾丸腐蚀伤,,,,
T21.457,外阴腐蚀伤,,,,
T21.491,肛门腐蚀伤,,,,
T21.5,躯干一度腐蚀伤,,,,
T21.501,躯干一度腐蚀伤,,,,
T21.511,乳房一度腐蚀伤,,,,
T21.521,胸壁一度腐蚀伤,,,,
T21.531,腹壁一度腐蚀伤,,,,
T21.532,胁腹一度腐蚀伤,,,,
T21.533,腹股沟一度腐蚀伤,,,,
T21.541,臀部一度腐蚀伤,,,,
T21.542,背部一度腐蚀伤,,,,
T21.543,肩胛间区一度腐蚀伤,,,,
T21.551,大阴唇一度腐蚀伤,,,,
T21.552,小阴唇一度腐蚀伤,,,,
T21.553,阴茎一度腐蚀伤,,,,
T21.554,会阴一度腐蚀伤,,,,
T21.555,阴囊一度腐蚀伤,,,,
T21.556,睾丸一度腐蚀伤,,,,
T21.557,外阴一度腐蚀伤,,,,
T21.591,肛门一度腐蚀伤,,,,
T21.6,躯干二度腐蚀伤,,,,
T21.601,躯干二度腐蚀伤,,,,
T21.611,乳房二度腐蚀伤,,,,
T21.621,胸壁二度腐蚀伤,,,,
T21.631,腹壁二度腐蚀伤,,,,
T21.632,胁腹二度腐蚀伤,,,,
T21.633,腹股沟二度腐蚀伤,,,,
T21.641,臀部二度腐蚀伤,,,,
T21.642,背部二度腐蚀伤,,,,
T21.643,肩胛间区二度腐蚀伤,,,,
T21.651,大阴唇二度腐蚀伤,,,,
T21.652,小阴唇二度腐蚀伤,,,,
T21.653,阴茎二度腐蚀伤,,,,
T21.654,会阴二度腐蚀伤,,,,
T21.655,阴囊二度腐蚀伤,,,,
T21.656,睾丸二度腐蚀伤,,,,
T21.657,外阴二度腐蚀伤,,,,
T21.691,肛门二度腐蚀伤,,,,
T21.7,躯干三度腐蚀伤,,,,
T21.701,躯干三度腐蚀伤,,,,
T21.711,乳房三度腐蚀伤,,,,
T21.721,胸壁三度腐蚀伤,,,,
T21.731,腹壁三度腐蚀伤,,,,
T21.732,胁腹三度腐蚀伤,,,,
T21.733,腹股沟三度腐蚀伤,,,,
T21.741,臀部三度腐蚀伤,,,,
T21.742,背部三度腐蚀伤,,,,
T21.743,肩胛间区三度腐蚀伤,,,,
T21.751,大阴唇三度腐蚀伤,,,,
T21.752,小阴唇三度腐蚀伤,,,,
T21.753,阴茎三度腐蚀伤,,,,
T21.754,会阴三度腐蚀伤,,,,
T21.755,阴囊三度腐蚀伤,,,,
T21.756,睾丸三度腐蚀伤,,,,
T21.757,外阴三度腐蚀伤,,,,
T21.791,肛门三度腐蚀伤,,,,
T22,"肩和上肢烧伤和腐蚀伤,除外腕和手",,,,
T22.0,"肩和上肢未特指程度的烧伤,除外腕和手",,,,
T22.001,肩和上肢烧伤,,,,
T22.002,上肢烧伤,,,,
T22.003,肩部烧伤,,,,
T22.004,肩胛区烧伤,,,,
T22.005,臂烧伤,,,,
T22.006,腋烧伤,,,,
T22.1,"肩和上肢一度烧伤,除外腕和手",,,,
T22.101,肩和上肢一度烧伤,,,,
T22.102,上肢一度烧伤,,,,
T22.103,肩部一度烧伤,,,,
T22.104,肩胛区一度烧伤,,,,
T22.105,臂一度烧伤,,,,
T22.106,腋一度烧伤,,,,
T22.2,"肩和上肢二度烧伤,除外腕和手",,,,
T22.201,肩和上肢二度烧伤,,,,
T22.202,上肢二度烧伤,,,,
T22.203,肩部二度烧伤,,,,
T22.204,肩胛区二度烧伤,,,,
T22.205,臂二度烧伤,,,,
T22.206,腋二度烧伤,,,,
T22.3,"肩和上肢三度烧伤,除外腕和手",,,,
T22.301,肩和上肢三度烧伤,,,,
T22.302,上肢三度烧伤,,,,
T22.303,肩部三度烧伤,,,,
T22.304,肩胛区三度烧伤,,,,
T22.305,臂三度烧伤,,,,
T22.306,腋三度烧伤,,,,
T22.4,"肩和上肢未特指程度的腐蚀伤,除外腕和手",,,,
T22.401,肩和上肢腐蚀伤,,,,
T22.402,上肢腐蚀伤,,,,
T22.403,肩部腐蚀伤,,,,
T22.404,肩胛区腐蚀伤,,,,
T22.405,臂腐蚀伤,,,,
T22.406,腋腐蚀伤,,,,
T22.5,"肩和上肢一度腐蚀伤,除外腕和手",,,,
T22.501,肩和上肢一度腐蚀伤,,,,
T22.502,上肢一度腐蚀伤,,,,
T22.503,肩部一度腐蚀伤,,,,
T22.504,肩胛区一度腐蚀伤,,,,
T22.505,臂一度腐蚀伤,,,,
T22.506,腋一度腐蚀伤,,,,
T22.6,"肩和上肢二度腐蚀伤,除外腕和手",,,,
T22.601,肩和上肢二度腐蚀伤,,,,
T22.602,上肢二度腐蚀伤,,,,
T22.603,肩部二度腐蚀伤,,,,
T22.604,肩胛区二度腐蚀伤,,,,
T22.605,臂二度腐蚀伤,,,,
T22.606,腋二度腐蚀伤,,,,
T22.7,"肩和上肢三度腐蚀伤,除外腕和手",,,,
T22.701,肩和上肢三度腐蚀伤,,,,
T22.702,上肢三度腐蚀伤,,,,
T22.703,肩部三度腐蚀伤,,,,
T22.704,肩胛区三度腐蚀伤,,,,
T22.705,臂三度腐蚀伤,,,,
T22.706,腋三度腐蚀伤,,,,
T23,腕和手烧伤和腐蚀伤,,,,
T23.0,腕和手未特指程度的烧伤,,,,
T23.001,腕和手烧伤,,,,
T23.002,腕部烧伤,,,,
T23.003,手部烧伤,,,,
T23.004,手掌烧伤,,,,
T23.005,拇指烧伤,,,,
T23.006,手指烧伤,,,,
T23.007,指甲烧伤,,,,
